qid,vid,duration_sec,audio_duration_sec,gt_duration_sec,duration_bin,condition,replicate,random_seed,gt_token_count,valid_token_count,effective_accessible_tokens,effective_distractor_count,center_hit10_1s,center_hit10_2s,positive_overlap_candidate_top10,oracle10_iou05,oracle10_iou07,r1_iou05,r1_iou07,top1_iou07_success,final_center_error_sec,final_width_gt_ratio
Z_smJ66Tb3c_2,Z_smJ66Tb3c,201.0,201.0,7.0,5-10s,RANDOM_25,5,7083282106,11,201,59,48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571
Z_smJ66Tb3c_3,Z_smJ66Tb3c,201.0,201.0,1.0,0-2s,RANDOM_25,5,7083282106,1,201,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7.0
ZsTZ7jqbd9M_1,ZsTZ7jqbd9M,300.0,300.0,7.0,5-10s,RANDOM_25,5,7083282106,7,300,81,74,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
ZsTZ7jqbd9M_2,ZsTZ7jqbd9M,300.0,300.0,286.0,20s+,RANDOM_25,5,7083282106,286,300,290,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.5,0.8846153846153846
ZsTZ7jqbd9M_3,ZsTZ7jqbd9M,300.0,300.0,33.0,20s+,RANDOM_25,5,7083282106,33,300,100,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1.4242424242424243
ZsTZ7jqbd9M_4,ZsTZ7jqbd9M,300.0,300.0,29.0,20s+,RANDOM_25,5,7083282106,50,300,113,63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,0.41379310344827586
Zsf2YvJfCKw_1,Zsf2YvJfCKw,135.0,135.0,2.0,2-5s,RANDOM_25,5,7083282106,5,135,38,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
Zsf2YvJfCKw_2,Zsf2YvJfCKw,135.0,135.0,22.0,20s+,RANDOM_25,5,7083282106,62,135,81,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.45454545454545453
_9mgOkzm-xg_1,_9mgOkzm-xg,299.0,299.0,11.0,10-20s,RANDOM_25,5,7083282106,11,299,83,72,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.3636363636363635
_9mgOkzm-xg_2,_9mgOkzm-xg,299.0,299.0,73.0,20s+,RANDOM_25,5,7083282106,73,299,130,57,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.5,0.7397260273972602
_9mgOkzm-xg_3,_9mgOkzm-xg,299.0,299.0,216.0,20s+,RANDOM_25,5,7083282106,215,299,236,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,0.09259259259259259
_9mgOkzm-xg_4,_9mgOkzm-xg,299.0,299.0,6.0,5-10s,RANDOM_25,5,7083282106,6,299,80,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,10.666666666666666
_AcJVyToQUQ_1,_AcJVyToQUQ,115.0,115.0,2.0,2-5s,RANDOM_25,5,7083282106,14,115,40,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
_BSmz3SEW1w_1,_BSmz3SEW1w,133.0,133.0,2.0,2-5s,RANDOM_25,5,7083282106,4,133,37,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.5
_BSmz3SEW1w_2,_BSmz3SEW1w,133.0,133.0,3.0,2-5s,RANDOM_25,5,7083282106,6,133,38,32,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,47.5,5.0
_C2HinL8VlM_1,_C2HinL8VlM,73.0,73.0,4.0,2-5s,RANDOM_25,5,7083282106,12,73,28,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5
_GI7meqlYZk_1,_GI7meqlYZk,299.0,299.0,31.0,20s+,RANDOM_25,5,7083282106,81,299,136,55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.45161290322580644
_GI7meqlYZk_2,_GI7meqlYZk,299.0,299.0,30.0,20s+,RANDOM_25,5,7083282106,47,299,110,63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.5,0.5
_GI7meqlYZk_3,_GI7meqlYZk,299.0,299.0,85.0,20s+,RANDOM_25,5,7083282106,191,299,218,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0,0.09411764705882353
_YS5uKWoB6g_1,_YS5uKWoB6g,237.0,237.0,40.0,20s+,RANDOM_25,5,7083282106,45,237,93,48,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.2
_YS5uKWoB6g_2,_YS5uKWoB6g,237.0,237.0,1.0,0-2s,RANDOM_25,5,7083282106,1,237,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,16.0
_YS5uKWoB6g_3,_YS5uKWoB6g,237.0,237.0,23.0,20s+,RANDOM_25,5,7083282106,23,237,77,54,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.9565217391304348
_YS5uKWoB6g_4,_YS5uKWoB6g,237.0,237.0,7.0,5-10s,RANDOM_25,5,7083282106,11,237,68,57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.5,1.1428571428571428
_YS5uKWoB6g_5,_YS5uKWoB6g,237.0,237.0,1.0,0-2s,RANDOM_25,5,7083282106,1,237,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,12.0
_ezm-TpKj1w_1,_ezm-TpKj1w,130.0,130.0,2.0,2-5s,RANDOM_25,5,7083282106,2,130,34,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,4.0
_oKXrY5Ff0g_1,_oKXrY5Ff0g,82.0,82.0,14.0,10-20s,RANDOM_25,5,7083282106,24,82,39,15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2857142857142857
_oKXrY5Ff0g_2,_oKXrY5Ff0g,82.0,82.0,20.0,20s+,RANDOM_25,5,7083282106,23,82,38,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.45
_oKXrY5Ff0g_3,_oKXrY5Ff0g,82.0,82.0,2.0,2-5s,RANDOM_25,5,7083282106,2,82,22,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0
_xylo5_IiaM_1,_xylo5_IiaM,300.0,300.0,88.0,20s+,RANDOM_25,5,7083282106,88,300,141,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.13636363636363635
_xylo5_IiaM_2,_xylo5_IiaM,300.0,300.0,25.0,20s+,RANDOM_25,5,7083282106,103,300,153,50,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
_z6pymOet7g_1,_z6pymOet7g,80.0,80.0,23.0,20s+,RANDOM_25,5,7083282106,23,80,38,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,0.8695652173913043
_z6pymOet7g_2,_z6pymOet7g,80.0,80.0,5.0,5-10s,RANDOM_25,5,7083282106,5,80,24,19,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6
a3GzZKxUTy8_1,a3GzZKxUTy8,118.0,118.0,15.0,10-20s,RANDOM_25,5,7083282106,20,118,45,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4
aMhu5eMQAsI_1,aMhu5eMQAsI,170.0,170.0,8.0,5-10s,RANDOM_25,5,7083282106,11,170,51,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.5
aMhu5eMQAsI_2,aMhu5eMQAsI,170.0,170.0,9.0,5-10s,RANDOM_25,5,7083282106,23,170,60,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.4444444444444444
aMhu5eMQAsI_3,aMhu5eMQAsI,170.0,170.0,3.0,2-5s,RANDOM_25,5,7083282106,3,170,45,42,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.5,2.6666666666666665
aZAXO2WZn84_1,aZAXO2WZn84,300.0,300.0,18.0,10-20s,RANDOM_25,5,7083282106,18,300,89,71,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,225.5,0.5
aZAXO2WZn84_2,aZAXO2WZn84,300.0,300.0,4.0,2-5s,RANDOM_25,5,7083282106,22,300,92,70,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,3.25
aZAXO2WZn84_3,aZAXO2WZn84,300.0,300.0,166.0,20s+,RANDOM_25,5,7083282106,221,300,241,20,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.5,1.2289156626506024
aZAXO2WZn84_4,aZAXO2WZn84,300.0,300.0,3.0,2-5s,RANDOM_25,5,7083282106,5,300,79,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,6.666666666666667
aZAXO2WZn84_5,aZAXO2WZn84,300.0,300.0,1.0,0-2s,RANDOM_25,5,7083282106,2,300,77,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,19.0
ajheseWZmmU_1,ajheseWZmmU,122.0,122.0,6.0,5-10s,RANDOM_25,5,7083282106,14,122,41,27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,0.8333333333333334
ajheseWZmmU_2,ajheseWZmmU,122.0,122.0,2.0,2-5s,RANDOM_25,5,7083282106,2,122,32,30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5
b1PXsfgQw5w_1,b1PXsfgQw5w,297.0,297.0,1.0,0-2s,RANDOM_25,5,7083282106,2,297,76,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,8.0
b1PXsfgQw5w_2,b1PXsfgQw5w,297.0,297.0,1.0,0-2s,RANDOM_25,5,7083282106,1,297,75,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,16.0
bIV3bJZpkgA_1,bIV3bJZpkgA,300.0,300.0,270.0,20s+,RANDOM_25,5,7083282106,284,300,288,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.011111111111111
bIV3bJZpkgA_2,bIV3bJZpkgA,300.0,300.0,58.0,20s+,RANDOM_25,5,7083282106,58,300,119,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.310344827586207
bJMMp6PLKqM_1,bJMMp6PLKqM,105.0,105.0,13.0,10-20s,RANDOM_25,5,7083282106,35,105,53,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.46153846153846156
bJMMp6PLKqM_2,bJMMp6PLKqM,105.0,105.0,7.0,5-10s,RANDOM_25,5,7083282106,13,105,36,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,0.8571428571428571
bLZFtoWXYTA_1,bLZFtoWXYTA,299.0,299.0,6.0,5-10s,RANDOM_25,5,7083282106,6,299,80,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333
bLZFtoWXYTA_2,bLZFtoWXYTA,299.0,299.0,134.0,20s+,RANDOM_25,5,7083282106,136,299,177,41,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,46.5,0.2462686567164179
bUTOsLXYyxg_1,bUTOsLXYyxg,300.0,300.0,2.0,2-5s,RANDOM_25,5,7083282106,3,300,78,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0
bUTOsLXYyxg_2,bUTOsLXYyxg,300.0,300.0,7.0,5-10s,RANDOM_25,5,7083282106,11,300,84,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,1.7142857142857142
bX2vDaHL26U_1,bX2vDaHL26U,74.0,74.0,3.0,2-5s,RANDOM_25,5,7083282106,3,74,21,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
bX2vDaHL26U_2,bX2vDaHL26U,74.0,74.0,1.0,0-2s,RANDOM_25,5,7083282106,2,74,20,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0
bgbnu5YKTDg_1,bgbnu5YKTDg,198.0,198.0,9.0,5-10s,RANDOM_25,5,7083282106,9,198,57,48,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8888888888888888
bgbnu5YKTDg_2,bgbnu5YKTDg,198.0,198.0,5.0,5-10s,RANDOM_25,5,7083282106,36,198,77,41,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.8
bgbnu5YKTDg_3,bgbnu5YKTDg,198.0,198.0,11.0,10-20s,RANDOM_25,5,7083282106,62,198,96,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.3636363636363635
bgbnu5YKTDg_4,bgbnu5YKTDg,198.0,198.0,3.0,2-5s,RANDOM_25,5,7083282106,17,198,63,46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.333333333333333
bhlhcGONisM_1,bhlhcGONisM,300.0,300.0,23.0,20s+,RANDOM_25,5,7083282106,23,300,93,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163.5,0.43478260869565216
bpv_LneHmfU_1,bpv_LneHmfU,138.0,138.0,3.0,2-5s,RANDOM_25,5,7083282106,3,138,37,34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1.6666666666666667
bpv_LneHmfU_2,bpv_LneHmfU,138.0,138.0,11.0,10-20s,RANDOM_25,5,7083282106,11,138,43,32,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.8181818181818182
bygBWUkpaC8_1,bygBWUkpaC8,299.0,299.0,20.0,20s+,RANDOM_25,5,7083282106,38,299,104,66,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.5,1.55
bygBWUkpaC8_2,bygBWUkpaC8,299.0,299.0,18.0,10-20s,RANDOM_25,5,7083282106,66,299,125,59,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.8888888888888888
bygBWUkpaC8_3,bygBWUkpaC8,299.0,299.0,14.0,10-20s,RANDOM_25,5,7083282106,18,299,89,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,1.8571428571428572
c6YJgZ3qzOw_1,c6YJgZ3qzOw,300.0,300.0,8.0,5-10s,RANDOM_25,5,7083282106,9,300,82,73,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,0.875
c6YJgZ3qzOw_2,c6YJgZ3qzOw,300.0,300.0,99.0,20s+,RANDOM_25,5,7083282106,140,300,180,40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.5,0.36363636363636365
c6YJgZ3qzOw_3,c6YJgZ3qzOw,300.0,300.0,7.0,5-10s,RANDOM_25,5,7083282106,9,300,82,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,3.142857142857143
cFoXRmGgIME_1,cFoXRmGgIME,299.0,299.0,10.0,10-20s,RANDOM_25,5,7083282106,10,299,83,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.1
cFoXRmGgIME_2,cFoXRmGgIME,299.0,299.0,6.0,5-10s,RANDOM_25,5,7083282106,6,299,80,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,82.5,1.5
cNARVD02-tw_1,cNARVD02-tw,299.0,299.0,67.0,20s+,RANDOM_25,5,7083282106,67,299,125,58,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.5,0.5970149253731343
cNARVD02-tw_2,cNARVD02-tw,299.0,299.0,6.0,5-10s,RANDOM_25,5,7083282106,6,299,80,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.5,4.5
cNARVD02-tw_3,cNARVD02-tw,299.0,299.0,15.0,10-20s,RANDOM_25,5,7083282106,36,299,102,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0
cPiSd5nJLrI_1,cPiSd5nJLrI,60.0,60.0,2.0,2-5s,RANDOM_25,5,7083282106,2,60,17,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.5,7.5
cPiSd5nJLrI_2,cPiSd5nJLrI,60.0,60.0,3.0,2-5s,RANDOM_25,5,7083282106,3,60,18,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
cPiSd5nJLrI_3,cPiSd5nJLrI,60.0,60.0,13.0,10-20s,RANDOM_25,5,7083282106,13,60,25,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.3076923076923077
cz0FSQDVBMw_1,cz0FSQDVBMw,248.0,248.0,33.0,20s+,RANDOM_25,5,7083282106,54,248,103,49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8181818181818182
cz0FSQDVBMw_2,cz0FSQDVBMw,248.0,248.0,1.0,0-2s,RANDOM_25,5,7083282106,2,248,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0
cz0FSQDVBMw_3,cz0FSQDVBMw,248.0,248.0,5.0,5-10s,RANDOM_25,5,7083282106,15,248,74,59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,1.2
d6gu2w19YQo_1,d6gu2w19YQo,102.0,102.0,2.0,2-5s,RANDOM_25,5,7083282106,7,102,31,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
dJYO3RbBabE_1,dJYO3RbBabE,299.0,299.0,78.0,20s+,RANDOM_25,5,7083282106,158,299,194,36,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.2564102564102564
dYZSKX7vuRI_1,dYZSKX7vuRI,300.0,300.0,16.0,10-20s,RANDOM_25,5,7083282106,16,300,87,71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.375
dYZSKX7vuRI_2,dYZSKX7vuRI,300.0,300.0,259.0,20s+,RANDOM_25,5,7083282106,265,300,274,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.5,0.06563706563706563
dYvL6uEMl6E_1,dYvL6uEMl6E,178.0,178.0,1.0,0-2s,RANDOM_25,5,7083282106,1,178,46,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,4.0
dZDgJzGtLLU_1,dZDgJzGtLLU,299.0,299.0,109.0,20s+,RANDOM_25,5,7083282106,212,299,234,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,0.12844036697247707
dZDgJzGtLLU_2,dZDgJzGtLLU,299.0,299.0,44.0,20s+,RANDOM_25,5,7083282106,53,299,115,62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3409090909090909
dkiwn2FdDVw_1,dkiwn2FdDVw,300.0,300.0,7.0,5-10s,RANDOM_25,5,7083282106,20,300,90,70,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.8571428571428572
dkiwn2FdDVw_2,dkiwn2FdDVw,300.0,300.0,2.0,2-5s,RANDOM_25,5,7083282106,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0
dkiwn2FdDVw_3,dkiwn2FdDVw,300.0,300.0,1.0,0-2s,RANDOM_25,5,7083282106,2,300,77,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,12.0
dkiwn2FdDVw_4,dkiwn2FdDVw,300.0,300.0,3.0,2-5s,RANDOM_25,5,7083282106,10,300,83,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.5,4.0
dlsiellSFf0_1,dlsiellSFf0,111.0,111.0,19.0,10-20s,RANDOM_25,5,7083282106,19,111,42,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
dlsiellSFf0_2,dlsiellSFf0,111.0,111.0,47.0,20s+,RANDOM_25,5,7083282106,80,111,88,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.23404255319148937
dmUOSyPXkUw_1,dmUOSyPXkUw,230.0,230.0,23.0,20s+,RANDOM_25,5,7083282106,26,230,77,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.30434782608695654
dmUOSyPXkUw_2,dmUOSyPXkUw,230.0,230.0,11.0,10-20s,RANDOM_25,5,7083282106,24,230,76,52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,130.5,0.9090909090909091
dmUOSyPXkUw_3,dmUOSyPXkUw,230.0,230.0,6.0,5-10s,RANDOM_25,5,7083282106,25,230,77,52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.5,1.3333333333333333
dxow2DcTrwk_1,dxow2DcTrwk,156.0,156.0,6.0,5-10s,RANDOM_25,5,7083282106,17,156,52,35,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.8333333333333333
e2rScj9UyMs_1,e2rScj9UyMs,225.0,225.0,5.0,5-10s,RANDOM_25,5,7083282106,49,225,93,44,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.6
e2rScj9UyMs_2,e2rScj9UyMs,225.0,225.0,1.0,0-2s,RANDOM_25,5,7083282106,1,225,57,56,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0
e4ph6bIC5zc_1,e4ph6bIC5zc,258.0,258.0,10.0,10-20s,RANDOM_25,5,7083282106,16,258,77,61,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,1.7
Z_smJ66Tb3c_1,Z_smJ66Tb3c,201.0,201.0,4.0,2-5s,RANDOM_25,6,7083282107,13,201,60,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.75
Z_smJ66Tb3c_2,Z_smJ66Tb3c,201.0,201.0,7.0,5-10s,RANDOM_25,6,7083282107,11,201,59,48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Z_smJ66Tb3c_3,Z_smJ66Tb3c,201.0,201.0,1.0,0-2s,RANDOM_25,6,7083282107,1,201,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,8.0
ZsTZ7jqbd9M_1,ZsTZ7jqbd9M,300.0,300.0,7.0,5-10s,RANDOM_25,6,7083282107,7,300,81,74,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,4.285714285714286
ZsTZ7jqbd9M_2,ZsTZ7jqbd9M,300.0,300.0,286.0,20s+,RANDOM_25,6,7083282107,286,300,290,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.8811188811188811
ZsTZ7jqbd9M_3,ZsTZ7jqbd9M,300.0,300.0,33.0,20s+,RANDOM_25,6,7083282107,33,300,100,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.5,1.0303030303030303
ZsTZ7jqbd9M_4,ZsTZ7jqbd9M,300.0,300.0,29.0,20s+,RANDOM_25,6,7083282107,50,300,113,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.6896551724137931
Zsf2YvJfCKw_1,Zsf2YvJfCKw,135.0,135.0,2.0,2-5s,RANDOM_25,6,7083282107,5,135,38,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0
Zsf2YvJfCKw_2,Zsf2YvJfCKw,135.0,135.0,22.0,20s+,RANDOM_25,6,7083282107,62,135,81,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.5454545454545454
_9mgOkzm-xg_1,_9mgOkzm-xg,299.0,299.0,11.0,10-20s,RANDOM_25,6,7083282107,11,299,83,72,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5,1.4545454545454546
_9mgOkzm-xg_2,_9mgOkzm-xg,299.0,299.0,73.0,20s+,RANDOM_25,6,7083282107,73,299,130,57,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,0.8356164383561644
_9mgOkzm-xg_3,_9mgOkzm-xg,299.0,299.0,216.0,20s+,RANDOM_25,6,7083282107,215,299,236,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,0.09259259259259259
_9mgOkzm-xg_4,_9mgOkzm-xg,299.0,299.0,6.0,5-10s,RANDOM_25,6,7083282107,6,299,80,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.5,11.166666666666666
_AcJVyToQUQ_1,_AcJVyToQUQ,115.0,115.0,2.0,2-5s,RANDOM_25,6,7083282107,14,115,40,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5
_BSmz3SEW1w_1,_BSmz3SEW1w,133.0,133.0,2.0,2-5s,RANDOM_25,6,7083282107,4,133,37,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
_BSmz3SEW1w_2,_BSmz3SEW1w,133.0,133.0,3.0,2-5s,RANDOM_25,6,7083282107,6,133,38,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0
_C2HinL8VlM_1,_C2HinL8VlM,73.0,73.0,4.0,2-5s,RANDOM_25,6,7083282107,12,73,28,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.5
_GI7meqlYZk_1,_GI7meqlYZk,299.0,299.0,31.0,20s+,RANDOM_25,6,7083282107,81,299,136,55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.45161290322580644
_GI7meqlYZk_2,_GI7meqlYZk,299.0,299.0,30.0,20s+,RANDOM_25,6,7083282107,47,299,110,63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.5333333333333333
_GI7meqlYZk_3,_GI7meqlYZk,299.0,299.0,85.0,20s+,RANDOM_25,6,7083282107,191,299,218,27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.5,0.10588235294117647
_YS5uKWoB6g_1,_YS5uKWoB6g,237.0,237.0,40.0,20s+,RANDOM_25,6,7083282107,45,237,93,48,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.125
_YS5uKWoB6g_2,_YS5uKWoB6g,237.0,237.0,1.0,0-2s,RANDOM_25,6,7083282107,1,237,60,59,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,22.0
_YS5uKWoB6g_3,_YS5uKWoB6g,237.0,237.0,23.0,20s+,RANDOM_25,6,7083282107,23,237,77,54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,1.6521739130434783
_YS5uKWoB6g_4,_YS5uKWoB6g,237.0,237.0,7.0,5-10s,RANDOM_25,6,7083282107,11,237,68,57,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,1.1428571428571428
_YS5uKWoB6g_5,_YS5uKWoB6g,237.0,237.0,1.0,0-2s,RANDOM_25,6,7083282107,1,237,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,12.0
_ezm-TpKj1w_1,_ezm-TpKj1w,130.0,130.0,2.0,2-5s,RANDOM_25,6,7083282107,2,130,34,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124.5,4.5
_oKXrY5Ff0g_1,_oKXrY5Ff0g,82.0,82.0,14.0,10-20s,RANDOM_25,6,7083282107,24,82,39,15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2857142857142857
_oKXrY5Ff0g_2,_oKXrY5Ff0g,82.0,82.0,20.0,20s+,RANDOM_25,6,7083282107,23,82,38,15,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.55
_oKXrY5Ff0g_3,_oKXrY5Ff0g,82.0,82.0,2.0,2-5s,RANDOM_25,6,7083282107,2,82,22,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.5,1.5
