qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,condition,active_layer,removed_token_count,full_center_hit10_2s,intervention_center_hit10_2s,intervention_minus_full_center_pp,intervention_oracle10_iou07,intervention_width_gt_ratio
YflmW68gL4E_2,YflmW68gL4E,2-5s,2.0,285.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,3.0
YflmW68gL4E_2,YflmW68gL4E,2-5s,2.0,285.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.0
YflmW68gL4E_2,YflmW68gL4E,2-5s,2.0,285.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.5
YflmW68gL4E_2,YflmW68gL4E,2-5s,2.0,285.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.5
Z1Cyj4N05lk_3,Z1Cyj4N05lk,2-5s,2.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,0.0,0.0,0.0,0.0,8.0
Z1Cyj4N05lk_3,Z1Cyj4N05lk,2-5s,2.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,0.0,0.0,0.0,0.0,8.0
Z1Cyj4N05lk_3,Z1Cyj4N05lk,2-5s,2.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,0.0,0.0,0.0,0.0,8.0
Z1Cyj4N05lk_3,Z1Cyj4N05lk,2-5s,2.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,0.0,0.0,0.0,0.0,8.0
Z3wDry8nnJs_1,Z3wDry8nnJs,2-5s,3.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,14,1.0,1.0,0.0,0.0,1.3333333333333333
Z3wDry8nnJs_1,Z3wDry8nnJs,2-5s,3.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,14,1.0,1.0,0.0,0.0,1.6666666666666667
Z3wDry8nnJs_1,Z3wDry8nnJs,2-5s,3.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,14,1.0,1.0,0.0,0.0,1.6666666666666667
Z3wDry8nnJs_1,Z3wDry8nnJs,2-5s,3.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,14,1.0,1.0,0.0,0.0,1.6666666666666667
Z3wDry8nnJs_3,Z3wDry8nnJs,2-5s,2.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,1.0,2.0
Z3wDry8nnJs_3,Z3wDry8nnJs,2-5s,2.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,1.0,1.5
Z3wDry8nnJs_3,Z3wDry8nnJs,2-5s,2.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,1.0,2.0
Z3wDry8nnJs_3,Z3wDry8nnJs,2-5s,2.0,90.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,1.0,2.0
ZBtgrP4vU_w_2,ZBtgrP4vU_w,2-5s,2.0,300.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,3.5
ZBtgrP4vU_w_2,ZBtgrP4vU_w,2-5s,2.0,300.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,3.5
ZBtgrP4vU_w_2,ZBtgrP4vU_w,2-5s,2.0,300.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,0.0,0.0,0.0,3.5
ZBtgrP4vU_w_2,ZBtgrP4vU_w,2-5s,2.0,300.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,0.0,0.0,0.0,3.5
ZTYAQBnU4GM_1,ZTYAQBnU4GM,2-5s,2.0,114.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,19,1.0,1.0,0.0,0.0,2.0
ZTYAQBnU4GM_1,ZTYAQBnU4GM,2-5s,2.0,114.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,19,1.0,1.0,0.0,0.0,2.0
ZTYAQBnU4GM_1,ZTYAQBnU4GM,2-5s,2.0,114.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,19,1.0,1.0,0.0,0.0,2.0
ZTYAQBnU4GM_1,ZTYAQBnU4GM,2-5s,2.0,114.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,19,1.0,1.0,0.0,0.0,2.0
ZUmZgPL0ges_3,ZUmZgPL0ges,2-5s,2.0,168.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,9,1.0,1.0,0.0,0.0,2.5
ZUmZgPL0ges_3,ZUmZgPL0ges,2-5s,2.0,168.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,9,1.0,1.0,0.0,0.0,2.5
ZUmZgPL0ges_3,ZUmZgPL0ges,2-5s,2.0,168.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,9,1.0,1.0,0.0,0.0,2.5
ZUmZgPL0ges_3,ZUmZgPL0ges,2-5s,2.0,168.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,9,1.0,1.0,0.0,0.0,2.5
Z_smJ66Tb3c_1,Z_smJ66Tb3c,2-5s,4.0,201.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,10,1.0,1.0,0.0,0.0,1.5
Z_smJ66Tb3c_1,Z_smJ66Tb3c,2-5s,4.0,201.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,10,1.0,1.0,0.0,0.0,1.25
Z_smJ66Tb3c_1,Z_smJ66Tb3c,2-5s,4.0,201.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,10,1.0,1.0,0.0,0.0,1.5
Z_smJ66Tb3c_1,Z_smJ66Tb3c,2-5s,4.0,201.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,10,1.0,1.0,0.0,0.0,1.5
Z_smJ66Tb3c_3,Z_smJ66Tb3c,0-2s,1.0,201.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,29,0.0,0.0,0.0,0.0,6.0
Z_smJ66Tb3c_3,Z_smJ66Tb3c,0-2s,1.0,201.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,29,0.0,0.0,0.0,0.0,3.0
Z_smJ66Tb3c_3,Z_smJ66Tb3c,0-2s,1.0,201.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,29,0.0,0.0,0.0,0.0,8.0
Z_smJ66Tb3c_3,Z_smJ66Tb3c,0-2s,1.0,201.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,29,0.0,0.0,0.0,0.0,8.0
Zsf2YvJfCKw_1,Zsf2YvJfCKw,2-5s,2.0,135.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,2.5
Zsf2YvJfCKw_1,Zsf2YvJfCKw,2-5s,2.0,135.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,2.5
Zsf2YvJfCKw_1,Zsf2YvJfCKw,2-5s,2.0,135.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,2.5
Zsf2YvJfCKw_1,Zsf2YvJfCKw,2-5s,2.0,135.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,2.5
_AcJVyToQUQ_1,_AcJVyToQUQ,2-5s,2.0,115.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,0.0,3.0
_AcJVyToQUQ_1,_AcJVyToQUQ,2-5s,2.0,115.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,0.0,3.0
_AcJVyToQUQ_1,_AcJVyToQUQ,2-5s,2.0,115.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,0.0,3.0
_AcJVyToQUQ_1,_AcJVyToQUQ,2-5s,2.0,115.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,0.0,3.0
_BSmz3SEW1w_1,_BSmz3SEW1w,2-5s,2.0,133.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,2.5
_BSmz3SEW1w_1,_BSmz3SEW1w,2-5s,2.0,133.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,2.5
_BSmz3SEW1w_1,_BSmz3SEW1w,2-5s,2.0,133.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,2.5
_BSmz3SEW1w_1,_BSmz3SEW1w,2-5s,2.0,133.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,2.5
_BSmz3SEW1w_2,_BSmz3SEW1w,2-5s,3.0,133.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,14,1.0,1.0,0.0,0.0,3.0
_BSmz3SEW1w_2,_BSmz3SEW1w,2-5s,3.0,133.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,14,1.0,1.0,0.0,0.0,3.0
_BSmz3SEW1w_2,_BSmz3SEW1w,2-5s,3.0,133.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,14,1.0,1.0,0.0,0.0,3.6666666666666665
_BSmz3SEW1w_2,_BSmz3SEW1w,2-5s,3.0,133.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,14,1.0,1.0,0.0,0.0,3.6666666666666665
_C2HinL8VlM_1,_C2HinL8VlM,2-5s,4.0,73.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,1.0,1.25
_C2HinL8VlM_1,_C2HinL8VlM,2-5s,4.0,73.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,1.0,0.75
_C2HinL8VlM_1,_C2HinL8VlM,2-5s,4.0,73.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,1.0,1.25
_C2HinL8VlM_1,_C2HinL8VlM,2-5s,4.0,73.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,1.0,1.25
_YS5uKWoB6g_2,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,13,0.0,0.0,0.0,0.0,21.0
_YS5uKWoB6g_2,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,13,0.0,1.0,100.0,0.0,19.0
_YS5uKWoB6g_2,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,13,0.0,0.0,0.0,0.0,20.0
_YS5uKWoB6g_2,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,13,0.0,0.0,0.0,0.0,20.0
_YS5uKWoB6g_5,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,33,0.0,0.0,0.0,0.0,13.0
_YS5uKWoB6g_5,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,33,0.0,0.0,0.0,0.0,14.0
_YS5uKWoB6g_5,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,33,0.0,0.0,0.0,0.0,13.0
_YS5uKWoB6g_5,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,33,0.0,0.0,0.0,0.0,13.0
_ezm-TpKj1w_1,_ezm-TpKj1w,2-5s,2.0,130.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,26,1.0,0.0,-100.0,0.0,4.0
_ezm-TpKj1w_1,_ezm-TpKj1w,2-5s,2.0,130.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,26,1.0,0.0,-100.0,0.0,5.5
_ezm-TpKj1w_1,_ezm-TpKj1w,2-5s,2.0,130.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,26,1.0,1.0,0.0,0.0,3.0
_ezm-TpKj1w_1,_ezm-TpKj1w,2-5s,2.0,130.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,26,1.0,1.0,0.0,0.0,3.0
_oKXrY5Ff0g_3,_oKXrY5Ff0g,2-5s,2.0,82.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,5.5
_oKXrY5Ff0g_3,_oKXrY5Ff0g,2-5s,2.0,82.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,1.5
_oKXrY5Ff0g_3,_oKXrY5Ff0g,2-5s,2.0,82.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,4.5
_oKXrY5Ff0g_3,_oKXrY5Ff0g,2-5s,2.0,82.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,4.5
aMhu5eMQAsI_3,aMhu5eMQAsI,2-5s,3.0,170.0,0.0,0.9,-0.9,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,22,0.0,1.0,100.0,0.0,2.0
aMhu5eMQAsI_3,aMhu5eMQAsI,2-5s,3.0,170.0,0.0,0.9,-0.9,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,22,0.0,0.0,0.0,0.0,3.0
aMhu5eMQAsI_3,aMhu5eMQAsI,2-5s,3.0,170.0,0.0,0.9,-0.9,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,22,0.0,0.0,0.0,0.0,2.3333333333333335
aMhu5eMQAsI_3,aMhu5eMQAsI,2-5s,3.0,170.0,0.0,0.9,-0.9,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,22,0.0,0.0,0.0,0.0,2.3333333333333335
aZAXO2WZn84_2,aZAXO2WZn84,2-5s,4.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,25,1.0,1.0,0.0,0.0,3.25
aZAXO2WZn84_2,aZAXO2WZn84,2-5s,4.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,25,1.0,1.0,0.0,0.0,3.5
aZAXO2WZn84_2,aZAXO2WZn84,2-5s,4.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,25,1.0,1.0,0.0,0.0,3.0
aZAXO2WZn84_2,aZAXO2WZn84,2-5s,4.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,25,1.0,1.0,0.0,0.0,3.0
aZAXO2WZn84_4,aZAXO2WZn84,2-5s,3.0,300.0,1.0,0.1,0.9,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,18,0.0,1.0,100.0,0.0,9.333333333333334
aZAXO2WZn84_4,aZAXO2WZn84,2-5s,3.0,300.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,18,0.0,1.0,100.0,0.0,6.333333333333333
aZAXO2WZn84_4,aZAXO2WZn84,2-5s,3.0,300.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,18,0.0,0.0,0.0,0.0,7.0
aZAXO2WZn84_4,aZAXO2WZn84,2-5s,3.0,300.0,1.0,0.1,0.9,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,18,0.0,0.0,0.0,0.0,7.0
aZAXO2WZn84_5,aZAXO2WZn84,0-2s,1.0,300.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,21,0.0,1.0,100.0,0.0,10.0
aZAXO2WZn84_5,aZAXO2WZn84,0-2s,1.0,300.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,21,0.0,1.0,100.0,0.0,16.0
aZAXO2WZn84_5,aZAXO2WZn84,0-2s,1.0,300.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,21,0.0,0.0,0.0,0.0,16.0
aZAXO2WZn84_5,aZAXO2WZn84,0-2s,1.0,300.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,21,0.0,0.0,0.0,0.0,16.0
ajheseWZmmU_2,ajheseWZmmU,2-5s,2.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,2.0
ajheseWZmmU_2,ajheseWZmmU,2-5s,2.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,2.0
ajheseWZmmU_2,ajheseWZmmU,2-5s,2.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,2.0
ajheseWZmmU_2,ajheseWZmmU,2-5s,2.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,2.0
b1PXsfgQw5w_1,b1PXsfgQw5w,0-2s,1.0,297.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,11.0
b1PXsfgQw5w_1,b1PXsfgQw5w,0-2s,1.0,297.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,10.0
b1PXsfgQw5w_1,b1PXsfgQw5w,0-2s,1.0,297.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,11.0
b1PXsfgQw5w_1,b1PXsfgQw5w,0-2s,1.0,297.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,11.0
b1PXsfgQw5w_2,b1PXsfgQw5w,0-2s,1.0,297.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,0.0,0.0,0.0,0.0,14.0
b1PXsfgQw5w_2,b1PXsfgQw5w,0-2s,1.0,297.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,0.0,0.0,0.0,0.0,14.0
b1PXsfgQw5w_2,b1PXsfgQw5w,0-2s,1.0,297.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,0.0,0.0,0.0,0.0,14.0
b1PXsfgQw5w_2,b1PXsfgQw5w,0-2s,1.0,297.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,0.0,0.0,0.0,0.0,14.0
bUTOsLXYyxg_1,bUTOsLXYyxg,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,7,0.0,0.0,0.0,0.0,5.0
bUTOsLXYyxg_1,bUTOsLXYyxg,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,7,0.0,0.0,0.0,0.0,5.0
bUTOsLXYyxg_1,bUTOsLXYyxg,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,7,0.0,0.0,0.0,0.0,5.5
bUTOsLXYyxg_1,bUTOsLXYyxg,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,7,0.0,0.0,0.0,0.0,5.5
bX2vDaHL26U_1,bX2vDaHL26U,2-5s,3.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,1.0
bX2vDaHL26U_1,bX2vDaHL26U,2-5s,3.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,1.0
bX2vDaHL26U_1,bX2vDaHL26U,2-5s,3.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,1.0
bX2vDaHL26U_1,bX2vDaHL26U,2-5s,3.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,1.0
bX2vDaHL26U_2,bX2vDaHL26U,0-2s,1.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,4.0
bX2vDaHL26U_2,bX2vDaHL26U,0-2s,1.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.0
bX2vDaHL26U_2,bX2vDaHL26U,0-2s,1.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,4.0
bX2vDaHL26U_2,bX2vDaHL26U,0-2s,1.0,74.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,4.0
bgbnu5YKTDg_4,bgbnu5YKTDg,2-5s,3.0,198.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,0.0,5.666666666666667
bgbnu5YKTDg_4,bgbnu5YKTDg,2-5s,3.0,198.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,0.0,5.666666666666667
bgbnu5YKTDg_4,bgbnu5YKTDg,2-5s,3.0,198.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,0.0,5.666666666666667
bgbnu5YKTDg_4,bgbnu5YKTDg,2-5s,3.0,198.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,0.0,5.666666666666667
bpv_LneHmfU_1,bpv_LneHmfU,2-5s,3.0,138.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,14,0.0,0.0,0.0,0.0,1.0
bpv_LneHmfU_1,bpv_LneHmfU,2-5s,3.0,138.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,14,0.0,0.0,0.0,0.0,0.3333333333333333
bpv_LneHmfU_1,bpv_LneHmfU,2-5s,3.0,138.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,14,0.0,0.0,0.0,0.0,1.6666666666666667
bpv_LneHmfU_1,bpv_LneHmfU,2-5s,3.0,138.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,14,0.0,0.0,0.0,0.0,1.6666666666666667
cPiSd5nJLrI_1,cPiSd5nJLrI,2-5s,2.0,60.0,0.0,0.8,-0.8,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,8,0.0,1.0,100.0,0.0,4.0
cPiSd5nJLrI_1,cPiSd5nJLrI,2-5s,2.0,60.0,0.0,0.8,-0.8,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,8,0.0,0.0,0.0,0.0,4.5
cPiSd5nJLrI_1,cPiSd5nJLrI,2-5s,2.0,60.0,0.0,0.8,-0.8,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,8,0.0,0.0,0.0,0.0,10.5
